Station_start,Station_end,Time,Adult,Senior,Standard,Student,WTCS,REF_STNSTART,Latitude_Start,Longitude_Start,REF_STNEND,Latitude_End,Longitude_End
EW10 Kallang,EW27  Boon Lay,38,1.78,0.87,2.4,0.58,1.45,EW10,1.31148891,103.8713766,EW27 ,1.338604054,103.7060994
EW10 Kallang,EW28  Pioneer,40,1.81,0.87,2.4,0.58,1.48,EW10,1.31148891,103.8713766,EW28,1.337586882,103.6973586
EW10 Kallang,EW29 Joo Koon,44,1.87,0.87,2.5,0.58,1.52,EW10,1.31148891,103.8713766,EW29 ,1.327717173,103.6784167
EW10 Kallang,EW3  Simei,16,1.37,0.87,2,0.58,1.12,EW10,1.31148891,103.8713766,EW3 ,1.343202895,103.9533387
EW10 Kallang,EW30 Gul Circle,47,1.89,0.87,2.5,0.58,1.54,EW10,1.31148891,103.8713766,EW30,1.319505215,103.6605988
EW10 Kallang,EW31  Tuas Crescent,49,1.91,0.87,2.5,0.58,1.56,EW10,1.31148891,103.8713766,EW31,1.321026553,103.6491245
EW10 Kallang,EW32  Tuas West Road,51,1.93,0.87,2.5,0.58,1.58,EW10,1.31148891,103.8713766,EW32 ,1.329989089,103.6396662
EW10 Kallang,EW33  Tuas Link,53,1.94,0.87,2.5,0.58,1.59,EW10,1.31148891,103.8713766,EW33,1.340463766,103.6369324
EW10 Kallang,EW4  Tanah Merah,13,1.29,0.87,1.8,0.58,1.06,EW10,1.31148891,103.8713766,EW4 ,1.327187135,103.9463161
EW10 Kallang,EW5  Bedok,10,1.16,0.81,1.8,0.55,0.94,EW10,1.31148891,103.8713766,EW5  ,1.323979969,103.9299587
EW10 Kallang,EW6 Kembangan,8,0.97,0.68,1.6,0.47,0.79,EW10,1.31148891,103.8713766,EW6,1.321038249,103.9129282
EW10 Kallang,EW7 Eunos,6,0.87,0.61,1.6,0.42,0.71,EW10,1.31148891,103.8713766,EW7 ,1.319778952,103.9032339
EW10 Kallang,EW8 CC9  Paya Lebar,4,0.77,0.54,1.4,0.37,0.63,EW10,1.31148891,103.8713766,EW8,1.318112082,103.8930446
EW10 Kallang,EW9  Aljunied,2,0.77,0.54,1.4,0.37,0.63,EW10,1.31148891,103.8713766,EW9 ,1.316432612,103.882893
EW10 Kallang,NE1 CC29 HarbourFront,19,1.29,0.87,1.8,0.58,1.06,EW10,1.31148891,103.8713766,NE1 ,1.26547264,103.821446
EW10 Kallang,NE10  Potong Pasir,20,1.16,0.81,1.8,0.55,0.94,EW10,1.31148891,103.8713766,NE10 ,1.331379525,103.869046
EW10 Kallang,NE11  Woodleigh,22,1.23,0.87,1.8,0.58,1,EW10,1.31148891,103.8713766,NE11,1.339190046,103.8708081
EW10 Kallang,NE12 CC13  Serangoon,17,1.23,0.87,1.8,0.58,1,EW10,1.31148891,103.8713766,NE12 ,1.349707875,103.8735637
EW10 Kallang,NE13 Kovan,24,1.29,0.87,1.8,0.58,1.06,EW10,1.31148891,103.8713766,NE13,1.360179171,103.8850503
EW10 Kallang,NE14 Hougang,26,1.37,0.87,2,0.58,1.12,EW10,1.31148891,103.8713766,NE14,1.371292292,103.8923636
EW10 Kallang,NE15  Buangkok,28,1.41,0.87,2.2,0.58,1.15,EW10,1.31148891,103.8713766,NE15,1.382877858,103.8931042
EW10 Kallang,NE16 STC  Sengkang,31,1.45,0.87,2.2,0.58,1.18,EW10,1.31148891,103.8713766,NE16,1.391694626,103.8954664
EW10 Kallang,NE17 PTC  Punggol,32,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,NE17 ,1.404546728,103.902052
EW10 Kallang,NE4 DT19 Chinatown,15,1.07,0.75,1.6,0.52,0.87,EW10,1.31148891,103.8713766,NE4,1.284359578,103.8434242
EW10 Kallang,NE5 Clarke Quay,14,1.07,0.75,1.6,0.52,0.87,EW10,1.31148891,103.8713766,NE5 ,1.288386024,103.8465519
EW10 Kallang,NE7 DT12 Little India,10,0.87,0.61,1.6,0.42,0.71,EW10,1.31148891,103.8713766,NE7 ,1.307198223,103.8485807
EW10 Kallang,NE8 Farrer Park,16,0.97,0.68,1.6,0.47,0.79,EW10,1.31148891,103.8713766,NE8,1.31235984,103.8541717
EW10 Kallang,NE9  Boon Keng,18,1.07,0.75,1.6,0.52,0.87,EW10,1.31148891,103.8713766,NE9 ,1.319395706,103.861679
EW10 Kallang,NS1 EW24 Jurong East,31,1.65,0.87,2.3,0.58,1.33,EW10,1.31148891,103.8713766,NS1,1.33315262,103.7423112
EW10 Kallang,NS10  Admiralty,40,1.87,0.87,2.5,0.58,1.52,EW10,1.31148891,103.8713766,NS10,1.440585001,103.8009982
EW10 Kallang,NS11  Sembawang,37,1.81,0.87,2.4,0.58,1.48,EW10,1.31148891,103.8713766,NS11 ,1.449050821,103.8200504
EW10 Kallang,NS13  Yishun,33,1.72,0.87,2.4,0.58,1.39,EW10,1.31148891,103.8713766,NS13,1.429443081,103.8350045
EW10 Kallang,NS14 Khatib,31,1.69,0.87,2.3,0.58,1.36,EW10,1.31148891,103.8713766,NS14 ,1.41738337,103.83298
EW10 Kallang,NS15  Yio Chu Kang,25,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,NS15,1.381756046,103.8449439
EW10 Kallang,NS16  Ang Mo Kio,23,1.41,0.87,2.2,0.58,1.15,EW10,1.31148891,103.8713766,NS16 ,1.369347304,103.8499283
EW10 Kallang,NS17  CC15  Bishan,21,1.33,0.87,2,0.58,1.09,EW10,1.31148891,103.8713766,NS17 ,1.350838988,103.8481398
EW10 Kallang,NS18  Braddell,19,1.29,0.87,1.8,0.58,1.06,EW10,1.31148891,103.8713766,NS18,1.340471684,103.8467942
EW10 Kallang,NS19  Toa Payoh,17,1.23,0.87,1.8,0.58,1,EW10,1.31148891,103.8713766,NS19 ,1.332628987,103.8474979
EW10 Kallang,NS2 Bukit Batok,34,1.72,0.87,2.4,0.58,1.39,EW10,1.31148891,103.8713766,NS2,1.349034109,103.74959
EW10 Kallang,NS20  Novena,15,1.07,0.75,1.6,0.52,0.87,EW10,1.31148891,103.8713766,NS20,1.320440791,103.8438228
EW10 Kallang,NS21 DT11  Newton,12,0.97,0.68,1.6,0.47,0.79,EW10,1.31148891,103.8713766,NS21 ,1.3123201,103.8379841
EW10 Kallang,NS22  Orchard,11,1.07,0.75,1.6,0.52,0.87,EW10,1.31148891,103.8713766,NS22 ,1.303981012,103.8322417
EW10 Kallang,NS23  Somerset,9,0.97,0.68,1.6,0.47,0.79,EW10,1.31148891,103.8713766,NS23 ,1.300260055,103.8390737
EW10 Kallang,NS24 NE6 CC1 Dhoby Ghaut,8,0.87,0.61,1.6,0.42,0.71,EW10,1.31148891,103.8713766,NS24 ,1.298701307,103.8461119
EW10 Kallang,NS25 EW13 City Hall,6,0.77,0.54,1.4,0.37,0.63,EW10,1.31148891,103.8713766,NS25 ,1.292936243,103.852581
EW10 Kallang,NS26 EW14  Raffles Place,8,0.87,0.61,1.6,0.42,0.71,EW10,1.31148891,103.8713766,NS26 ,1.284125611,103.8514572
EW10 Kallang,NS27 CE2 Marina Bay,10,0.97,0.68,1.6,0.47,0.79,EW10,1.31148891,103.8713766,NS27 ,1.276427355,103.8545925
EW10 Kallang,NS28 Marina South Pier,12,1.16,0.81,1.8,0.55,0.94,EW10,1.31148891,103.8713766,NS28,1.271336711,103.8628525
EW10 Kallang,NS3 Bukit Gombak,36,1.75,0.87,2.4,0.58,1.42,EW10,1.31148891,103.8713766,NS3,1.358761857,103.7519164
EW10 Kallang,NS4 BP1 Choa Chu Kang,40,1.75,0.87,2.4,0.58,1.42,EW10,1.31148891,103.8713766,NS4,1.385361693,103.744367
EW10 Kallang,NS5  Yew Tee,42,1.78,0.87,2.4,0.58,1.45,EW10,1.31148891,103.8713766,NS5 ,1.397535018,103.7474307
EW10 Kallang,NS7 Kranji,47,1.87,0.87,2.5,0.58,1.52,EW10,1.31148891,103.8713766,NS7 ,1.425177699,103.7621874
EW10 Kallang,NS8 Marsiling,45,1.89,0.87,2.5,0.58,1.54,EW10,1.31148891,103.8713766,NS8 ,1.432514421,103.77409
EW10 Kallang,NS9  Woodlands,42,1.88,0.87,2.5,0.58,1.53,EW10,1.31148891,103.8713766,NS9 ,1.436875128,103.7864999
EW10 Kallang,PE1 Cove,39,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PE1 ,1.399281985,103.9059403
EW10 Kallang,PE2  Meridian,40,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PE2 ,1.396912053,103.9089277
EW10 Kallang,PE3 Coral Edge,42,1.61,0.87,2.3,0.58,1.3,EW10,1.31148891,103.8713766,PE3,1.393909226,103.9125574
EW10 Kallang,PE4  Riviera,43,1.61,0.87,2.3,0.58,1.3,EW10,1.31148891,103.8713766,PE4 ,1.394524496,103.9161415
EW10 Kallang,PE5 Kadaloor,42,1.61,0.87,2.3,0.58,1.3,EW10,1.31148891,103.8713766,PE5,1.399584853,103.9164619
EW10 Kallang,PE6  Oasis,41,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PE6 ,1.402286677,103.9127036
EW10 Kallang,PE7 Damai,39,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PE7,1.405234836,103.9085809
EW10 Kallang,PW1  Sam Kee,37,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,PW1 ,1.409612685,103.9048099
EW10 Kallang,PW3  Punggol Point,39,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PW3 ,1.41684852,103.9066284
EW10 Kallang,PW4  Samudera,40,1.61,0.87,2.3,0.58,1.3,EW10,1.31148891,103.8713766,PW4 ,1.415901719,103.9021353
EW10 Kallang,PW5  Nibong,40,1.61,0.87,2.3,0.58,1.3,EW10,1.31148891,103.8713766,PW5 ,1.411870458,103.9002935
EW10 Kallang,PW6  Sumang,39,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PW6 ,1.408452426,103.8985387
EW10 Kallang,PW7  Soo Teck,38,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,PW7 ,1.405088585,103.8971904
EW10 Kallang,SE1 Compassvale,40,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,SE1,1.394493046,103.9004726
EW10 Kallang,SE2  Rumbia,41,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SE2 ,1.391468497,103.9059522
EW10 Kallang,SE3  Bakau,43,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SE3  ,1.388092704,103.9054179
EW10 Kallang,SE4 Kangkar,41,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SE4,1.383978902,103.9021539
EW10 Kallang,SE5  Ranggung,40,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,SE5 ,1.384233561,103.897176
EW10 Kallang,SW1 Cheng Lim,38,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,SW1 ,1.396277631,103.8937792
EW10 Kallang,SW2 Farmway,40,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,SW2,1.397170196,103.8892882
EW10 Kallang,SW3 Kupang,41,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SW3,1.398212828,103.881242
EW10 Kallang,SW4  Thanggam,42,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,SW4 ,1.397318155,103.8756226
EW10 Kallang,SW5 Fernvale,43,1.57,0.87,2.3,0.58,1.27,EW10,1.31148891,103.8713766,SW5 ,1.391885888,103.8762959
EW10 Kallang,SW6 Layar,41,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SW6 ,1.392079839,103.8800158
EW10 Kallang,SW7  Tongkang,39,1.53,0.87,2.2,0.58,1.24,EW10,1.31148891,103.8713766,SW7 ,1.389347953,103.8858287
EW10 Kallang,SW8  Renjong,38,1.49,0.87,2.2,0.58,1.21,EW10,1.31148891,103.8713766,SW8,1.386723922,103.8905227
EW11 Lavender,BP10 Fajar,38,1.69,0.87,2.3,0.58,1.36,EW11 ,1.30735702,103.8628215,BP10 ,1.384520796,103.7708268
EW11 Lavender,BP11  Segar,38,1.69,0.87,2.3,0.58,1.36,EW11 ,1.30735702,103.8628215,BP11 ,1.387772131,103.7696171
EW11 Lavender,BP12 Jelapang,36,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,BP12,1.386703025,103.7645235
EW11 Lavender,BP13  Senja,35,1.61,0.87,2.3,0.58,1.3,EW11 ,1.30735702,103.8628215,BP13 ,1.382692296,103.7623879
EW11 Lavender,BP14  Ten Mile Junction,35,1.61,0.87,2.3,0.58,1.3,EW11 ,1.30735702,103.8628215,BP14 ,1.380321008,103.760161
EW11 Lavender,BP2  South View,39,1.69,0.87,2.3,0.58,1.36,EW11 ,1.30735702,103.8628215,BP2 ,1.380298287,103.7453173
EW11 Lavender,BP3 Keat Hong,38,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,BP3 ,1.378602766,103.7490799
EW11 Lavender,BP4  Teck Whye,37,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,BP4 ,1.376684679,103.7537352
EW11 Lavender,BP5  Phoenix,35,1.61,0.87,2.3,0.58,1.3,EW11 ,1.30735702,103.8628215,BP5 ,1.378618844,103.7580559
EW11 Lavender,BP6 DT1 Bukit Panjang,30,1.61,0.87,2.3,0.58,1.3,EW11 ,1.30735702,103.8628215,BP6 ,1.377909898,103.763034
EW11 Lavender,BP7  Petir,35,1.61,0.87,2.3,0.58,1.3,EW11 ,1.30735702,103.8628215,BP7 ,1.377750334,103.7666882
EW11 Lavender,BP8  Pending,36,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,BP8 ,1.376142883,103.7712881
EW11 Lavender,BP9  Bangkit,37,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,BP9  ,1.380017897,103.7726667
EW11 Lavender,CC10 DT26 MacPherson,12,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,CC10,1.326345372,103.8902718
EW11 Lavender,CC11  Tai Seng,14,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,CC11 ,1.335433322,103.88818
EW11 Lavender,CC12  Bartley,16,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,CC12,1.342828338,103.8797462
EW11 Lavender,CC14 Lorong Chuan,21,1.29,0.87,1.8,0.58,1.06,EW11 ,1.30735702,103.8628215,CC14 ,1.351612171,103.8641434
EW11 Lavender,CC16 Marymount,25,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,CC16 ,1.348707263,103.8394214
EW11 Lavender,CC17 Caldecott,23,1.37,0.87,2,0.58,1.12,EW11 ,1.30735702,103.8628215,CC17 ,1.337674508,103.8395281
EW11 Lavender,CC19  DT9  Botanic Gardens,14,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,CC19,1.322110193,103.8149876
EW11 Lavender,CC2  Bras Basah,11,0.87,0.61,1.6,0.42,0.71,EW11 ,1.30735702,103.8628215,CC2  ,1.296861687,103.8506629
EW11 Lavender,CC20 Farrer Road,20,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,CC20,1.317510612,103.8075929
EW11 Lavender,CC21 Holland Village,23,1.29,0.87,1.8,0.58,1.06,EW11 ,1.30735702,103.8628215,CC21,1.31183479,103.7962016
EW11 Lavender,CC23  one-north,25,1.37,0.87,2,0.58,1.12,EW11 ,1.30735702,103.8628215,CC23 ,1.299759879,103.7874693
EW11 Lavender,CC24 Kent Ridge,27,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,CC24 ,1.293462633,103.7846438
EW11 Lavender,CC25 Haw Par Villa,29,1.45,0.87,2.2,0.58,1.18,EW11 ,1.30735702,103.8628215,CC25,1.282542157,103.7818234
EW11 Lavender,CC26  Pasir Panjang,27,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,CC26,1.276213523,103.7913607
EW11 Lavender,CC27 Labrador Park,24,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,CC27,1.272332732,103.8029471
EW11 Lavender,CC28  Telok Blangah,22,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,CC28 ,1.270753211,103.8097544
EW11 Lavender,CC3 Esplanade,9,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,CC3,1.293321608,103.8554985
EW11 Lavender,CC4 DT15  Promenade,7,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,CC4 ,1.293218051,103.8609921
EW11 Lavender,CC5  Nicoll Highway,9,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,CC5 ,1.299766835,103.8636292
EW11 Lavender,CC6  Stadium,11,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,CC6 ,1.30284063,103.8753395
EW11 Lavender,CC7  Mountbatten,13,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,CC7 ,1.306201905,103.8825153
EW11 Lavender,CC8 Dakota,12,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,CC8,1.30838264,103.888648
EW11 Lavender,CE1  DT16  Bayfront,9,0.87,0.61,1.6,0.42,0.71,EW11 ,1.30735702,103.8628215,CE1  ,1.281873788,103.8590733
EW11 Lavender,CG1 DT35 Expo,18,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,CG1,1.334549778,103.9615134
EW11 Lavender,CG2 Changi Airport,23,1.57,0.87,2.3,0.58,1.27,EW11 ,1.30735702,103.8628215,CG2 ,1.357314545,103.9883212
EW11 Lavender,DT10  Stevens,12,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,DT10 ,1.320065557,103.8260263
EW11 Lavender,DT13  Rochor,7,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,DT13,1.306800025,103.8496427
EW11 Lavender,DT17 Downtown,11,0.87,0.61,1.6,0.42,0.71,EW11 ,1.30735702,103.8628215,DT17,1.27944619,103.8528356
EW11 Lavender,DT18  Telok Ayer,12,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,DT18,1.282289536,103.8482991
EW11 Lavender,DT2 Cashew,28,1.53,0.87,2.2,0.58,1.24,EW11 ,1.30735702,103.8628215,DT2 ,1.369369831,103.764714
EW11 Lavender,DT20 Fort Canning,15,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,DT20,1.292478928,103.8443255
EW11 Lavender,DT21  Bencoolen,17,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,DT21 ,1.29886427,103.8503799
EW11 Lavender,DT22 Jalan Besar,19,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,DT22,1.305403642,103.8554713
EW11 Lavender,DT23  Bendemeer,21,1.29,0.87,1.8,0.58,1.06,EW11 ,1.30735702,103.8628215,DT23,1.313672233,103.8629702
EW11 Lavender,DT24 Geylang Bahru,19,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,DT24,1.321505838,103.8718904
EW11 Lavender,DT25 Mattar,17,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,DT25 ,1.326876715,103.8832341
EW11 Lavender,DT27  Ubi,17,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,DT27 ,1.329956826,103.8992348
EW11 Lavender,DT28 Kaki Bukit,19,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,DT28 ,1.334967302,103.9084393
EW11 Lavender,DT29  Bedok North,21,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,DT29 ,1.334742117,103.9179554
EW11 Lavender,DT3 Hillview,26,1.53,0.87,2.2,0.58,1.24,EW11 ,1.30735702,103.8628215,DT3,1.362344869,103.7674369
EW11 Lavender,DT30  Bedok Reservoir,23,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,DT30,1.33660783,103.9322077
EW11 Lavender,DT31  Tampines West,25,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,DT31,1.345515305,103.938408
EW11 Lavender,DT33  Tampines East,26,1.53,0.87,2.2,0.58,1.24,EW11 ,1.30735702,103.8628215,DT33 ,1.356191483,103.9546005
EW11 Lavender,DT34  Upper Changi,23,1.45,0.87,2.2,0.58,1.18,EW11 ,1.30735702,103.8628215,DT34 ,1.341737484,103.9614367
EW11 Lavender,DT5  Beauty World,22,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,DT5  ,1.341223176,103.77581
EW11 Lavender,DT6 King Albert Park,20,1.37,0.87,2,0.58,1.12,EW11 ,1.30735702,103.8628215,DT6 ,1.335665121,103.7838201
EW11 Lavender,DT7  Sixth Avenue,18,1.29,0.87,1.8,0.58,1.06,EW11 ,1.30735702,103.8628215,DT7 ,1.330786387,103.7972561
EW11 Lavender,DT8  Tan Kah Kee,16,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,DT8 ,1.325883209,103.8073292
EW11 Lavender,EW1  Pasir Ris,23,1.57,0.87,2.3,0.58,1.27,EW11 ,1.30735702,103.8628215,EW1 ,1.372983774,103.9492348
EW11 Lavender,EW10 Kallang,2,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,EW10,1.31148891,103.8713766
EW11 Lavender,EW11 Lavender,0,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,EW11 ,1.30735702,103.8628215
EW11 Lavender,EW12  DT14  Bugis,2,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,EW12 ,1.300465076,103.8557007
EW11 Lavender,EW15  Tanjong Pagar,8,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,EW15,1.276521247,103.8458611
EW11 Lavender,EW16 NE3  Outram Park,10,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,EW16,1.279764543,103.8395732
EW11 Lavender,EW17  Tiong Bahru,12,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,EW17,1.286193393,103.827021
EW11 Lavender,EW18  Redhill,14,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,EW18,1.289562726,103.8168209
EW11 Lavender,EW19  Queenstown,16,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,EW19 ,1.294860933,103.8058913
EW11 Lavender,EW2 DT32  Tampines,21,1.45,0.87,2.2,0.58,1.18,EW11 ,1.30735702,103.8628215,EW2 ,1.353301356,103.9451175
EW11 Lavender,EW20 Commonwealth,18,1.37,0.87,2,0.58,1.12,EW11 ,1.30735702,103.8628215,EW20,1.302438735,103.7983136
EW11 Lavender,EW21 CC22 Buona Vista,20,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,EW21 ,1.307183467,103.7902028
EW11 Lavender,EW22 Dover,22,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,EW22 ,1.311405293,103.7786522
EW11 Lavender,EW23 Clementi,25,1.45,0.87,2.2,0.58,1.18,EW11 ,1.30735702,103.8628215,EW23 ,1.314954492,103.7653168
EW11 Lavender,EW25 Chinese Garden,31,1.65,0.87,2.3,0.58,1.33,EW11 ,1.30735702,103.8628215,EW25,1.342352821,103.7326244
EW11 Lavender,EW26 Lakeside,33,1.72,0.87,2.4,0.58,1.39,EW11 ,1.30735702,103.8628215,EW26,1.344259249,103.7209802
EW11 Lavender,EW27  Boon Lay,36,1.75,0.87,2.4,0.58,1.42,EW11 ,1.30735702,103.8628215,EW27 ,1.338604054,103.7060994
EW11 Lavender,EW28  Pioneer,38,1.78,0.87,2.4,0.58,1.45,EW11 ,1.30735702,103.8628215,EW28,1.337586882,103.6973586
EW11 Lavender,EW29 Joo Koon,42,1.85,0.87,2.5,0.58,1.51,EW11 ,1.30735702,103.8628215,EW29 ,1.327717173,103.6784167
EW11 Lavender,EW3  Simei,18,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,EW3 ,1.343202895,103.9533387
EW11 Lavender,EW30 Gul Circle,45,1.88,0.87,2.5,0.58,1.53,EW11 ,1.30735702,103.8628215,EW30,1.319505215,103.6605988
EW11 Lavender,EW31  Tuas Crescent,47,1.9,0.87,2.5,0.58,1.55,EW11 ,1.30735702,103.8628215,EW31,1.321026553,103.6491245
EW11 Lavender,EW32  Tuas West Road,49,1.91,0.87,2.5,0.58,1.56,EW11 ,1.30735702,103.8628215,EW32 ,1.329989089,103.6396662
EW11 Lavender,EW33  Tuas Link,51,1.93,0.87,2.5,0.58,1.58,EW11 ,1.30735702,103.8628215,EW33,1.340463766,103.6369324
EW11 Lavender,EW4  Tanah Merah,15,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,EW4 ,1.327187135,103.9463161
EW11 Lavender,EW5  Bedok,12,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,EW5  ,1.323979969,103.9299587
EW11 Lavender,EW6 Kembangan,10,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,EW6,1.321038249,103.9129282
EW11 Lavender,EW7 Eunos,8,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,EW7 ,1.319778952,103.9032339
EW11 Lavender,EW8 CC9  Paya Lebar,6,0.87,0.61,1.6,0.42,0.71,EW11 ,1.30735702,103.8628215,EW8,1.318112082,103.8930446
EW11 Lavender,EW9  Aljunied,4,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,EW9 ,1.316432612,103.882893
EW11 Lavender,NE1 CC29 HarbourFront,17,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,NE1 ,1.26547264,103.821446
EW11 Lavender,NE10  Potong Pasir,18,1.07,0.75,1.6,0.52,0.87,EW11 ,1.30735702,103.8628215,NE10 ,1.331379525,103.869046
EW11 Lavender,NE11  Woodleigh,20,1.16,0.81,1.8,0.55,0.94,EW11 ,1.30735702,103.8628215,NE11,1.339190046,103.8708081
EW11 Lavender,NE12 CC13  Serangoon,19,1.23,0.87,1.8,0.58,1,EW11 ,1.30735702,103.8628215,NE12 ,1.349707875,103.8735637
EW11 Lavender,NE13 Kovan,25,1.33,0.87,2,0.58,1.09,EW11 ,1.30735702,103.8628215,NE13,1.360179171,103.8850503
EW11 Lavender,NE14 Hougang,27,1.41,0.87,2.2,0.58,1.15,EW11 ,1.30735702,103.8628215,NE14,1.371292292,103.8923636
EW11 Lavender,NE15  Buangkok,29,1.45,0.87,2.2,0.58,1.18,EW11 ,1.30735702,103.8628215,NE15,1.382877858,103.8931042
EW11 Lavender,NE16 STC  Sengkang,32,1.49,0.87,2.2,0.58,1.21,EW11 ,1.30735702,103.8628215,NE16,1.391694626,103.8954664
EW11 Lavender,NE17 PTC  Punggol,33,1.57,0.87,2.3,0.58,1.27,EW11 ,1.30735702,103.8628215,NE17 ,1.404546728,103.902052
EW11 Lavender,NE4 DT19 Chinatown,13,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,NE4,1.284359578,103.8434242
EW11 Lavender,NE5 Clarke Quay,12,0.97,0.68,1.6,0.47,0.79,EW11 ,1.30735702,103.8628215,NE5 ,1.288386024,103.8465519
EW11 Lavender,NE7 DT12 Little India,8,0.77,0.54,1.4,0.37,0.63,EW11 ,1.30735702,103.8628215,NE7 ,1.307198223,103.8485807
